District,Region,AC Name,PC Name,Year,AC No,PC No,Constituency_Type,CandID,Candidate,Party,Votes,Rank,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,ENOP,Candidate_Type
GONDA,AVADH,MEHNAUN,Gonda,2019,295,59,GEN,3,DHANI RAM CHAUDHRI,RJBP,752,10,201091,0.37,110632,55.02,2.27,GEN
GONDA,AVADH,MEHNAUN,Gonda,2019,295,59,GEN,14,MO. ARBI,IND,621,11,201091,0.31,110763,55.08,2.27,
GONDA,AVADH,MEHNAUN,Gonda,2019,295,59,GEN,16,MUBARAK ALI,AIFB,596,12,201091,0.3,110788,55.09,2.27,
GONDA,AVADH,MEHNAUN,Gonda,2019,295,59,GEN,9,VINOD KUMAR SINGH,IND,583,13,201091,0.29,110801,55.1,2.27,
GONDA,AVADH,MEHNAUN,Gonda,2019,295,59,GEN,4,HAFIZ ALI,PECP,488,14,201091,0.24,110896,55.15,2.27,
GONDA,AVADH,MEHNAUN,Gonda,2019,295,59,GEN,11,PEER ALI KHAN,KMSP,483,15,201091,0.24,110901,55.15,2.27,
GONDA,AVADH,MEHNAUN,Gonda,2019,295,59,GEN,6,MOHD. JAVED ANSARI,VMSKP,373,16,201091,0.19,111011,55.2,2.27,
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,7,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,BJP,96611,1,180216,53.61,-25894,-14.37,2.27,GEN
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,2,VINOD KUMAR ALIAS PANDIT SINGH,SP,70717,2,180216,39.24,25894,14.37,2.27,GEN
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,8,SMT KRISHNA PATEL,INC,4901,3,180216,2.72,91710,50.89,2.27,GEN
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,5,"QUTUBUDDIN KHAN """"""""DIMOND""""""""",PSPL,1435,4,180216,0.8,95176,52.81,2.27,GEN
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,1,None of the Above,NOTA,1397,5,180216,0.78,95214,52.83,2.27,
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,12,MAHESH SINGH,IND,843,6,180216,0.47,95768,53.14,2.27,
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,13,ASMAN DATT MISHRA,BHAPRAP,672,7,180216,0.37,95939,53.24,2.27,GEN
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,3,DHANI RAM CHAUDHRI,RJBP,644,8,180216,0.36,95967,53.25,2.27,GEN
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,16,MUBARAK ALI,AIFB,476,9,180216,0.26,96135,53.35,2.27,
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,10,NARENDRA SINGH,IND,459,10,180216,0.25,96152,53.36,2.27,GEN
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,9,VINOD KUMAR SINGH,IND,418,11,180216,0.23,96193,53.38,2.27,
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,14,MO. ARBI,IND,398,12,180216,0.22,96213,53.39,2.27,
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,4,HAFIZ ALI,PECP,359,13,180216,0.2,96252,53.41,2.27,
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,15,RADHEY SHYAM ALIAS PAPPU RAJBHAR,SBSP,323,14,180216,0.18,96288,53.43,2.27,GEN
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,11,PEER ALI KHAN,KMSP,293,15,180216,0.16,96318,53.45,2.27,
GONDA,AVADH,GONDA,Gonda,2019,296,59,GEN,6,MOHD. JAVED ANSARI,VMSKP,270,16,180216,0.15,96341,53.46,2.27,
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,4,Brijbhusan Sharan Singh,BJP,123411,1,210128,58.73,-55789,-26.55,2.27,GEN
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,2,Chandradev Ram Yadav,BSP,67622,2,210128,32.18,55789,26.55,2.27,GEN
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,10,Vinay Kumar Pandey 'Vinnu',INC,10480,3,210128,4.99,112931,53.74,2.27,GEN
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,1,None of the Above,NOTA,2544,4,210128,1.21,120867,57.52,2.27,
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,11,Umesh Kumar,RJAPU,1277,5,210128,0.61,122134,58.12,2.27,
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,9,Shiv Narayan,IND,1082,6,210128,0.51,122329,58.22,2.27,GEN
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,13,Munni,IND,867,7,210128,0.41,122544,58.32,2.27,
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,12,Chandra Prakash Pandey,NAP,671,8,210128,0.32,122740,58.41,2.27,GEN
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,7,Om Prakash Mishra,IND,599,9,210128,0.29,122812,58.44,2.27,GEN
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,8,Santosh,BHAPRAP,457,10,210128,0.22,122954,58.51,2.27,
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,3,Dhananjay Sharma,PSPL,392,11,210128,0.19,123019,58.54,2.27,GEN
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,6,Vajid,AJPI,385,12,210128,0.18,123026,58.55,2.27,
GONDA,AVADH,KATRABAZAR,Kaiserganj,2019,297,57,GEN,5,Pramod Kumar,SAKSP,341,13,210128,0.16,123070,58.57,2.27,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,4,Brijbhusan Sharan Singh,BJP,109020,1,169234,64.42,-61802,-36.52,2.04,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,2,Chandradev Ram Yadav,BSP,47218,2,169234,27.9,61802,36.52,2.04,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,10,Vinay Kumar Pandey 'Vinnu',INC,5363,3,169234,3.17,103657,61.25,2.04,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,1,None of the Above,NOTA,2218,4,169234,1.31,106802,63.11,2.04,
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,11,Umesh Kumar,RJAPU,1024,5,169234,0.61,107996,63.81,2.04,
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,9,Shiv Narayan,IND,900,6,169234,0.53,108120,63.89,2.04,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,13,Munni,IND,804,7,169234,0.48,108216,63.94,2.04,
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,7,Om Prakash Mishra,IND,555,8,169234,0.33,108465,64.09,2.04,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,12,Chandra Prakash Pandey,NAP,511,9,169234,0.3,108509,64.12,2.04,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,5,Pramod Kumar,SAKSP,490,10,169234,0.29,108530,64.13,2.04,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,3,Dhananjay Sharma,PSPL,381,11,169234,0.23,108639,64.19,2.04,GEN
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,8,Santosh,BHAPRAP,380,12,169234,0.22,108640,64.2,2.04,
GONDA,AVADH,COLONELGANJ,Kaiserganj,2019,298,57,GEN,6,Vajid,AJPI,370,13,169234,0.22,108650,64.2,2.04,
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,4,Brijbhusan Sharan Singh,BJP,142070,1,196919,72.15,-103021,-52.32,1.79,GEN
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,2,Chandradev Ram Yadav,BSP,39049,2,196919,19.83,103021,52.32,1.79,GEN
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,10,Vinay Kumar Pandey 'Vinnu',INC,7202,3,196919,3.66,134868,68.49,1.79,GEN
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,1,None of the Above,NOTA,2359,4,196919,1.2,139711,70.95,1.79,
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,11,Umesh Kumar,RJAPU,1085,5,196919,0.55,140985,71.6,1.79,
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,9,Shiv Narayan,IND,990,6,196919,0.5,141080,71.65,1.79,GEN
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,13,Munni,IND,935,7,196919,0.47,141135,71.68,1.79,
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,5,Pramod Kumar,SAKSP,660,8,196919,0.34,141410,71.81,1.79,GEN
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,7,Om Prakash Mishra,IND,658,9,196919,0.33,141412,71.82,1.79,GEN
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,12,Chandra Prakash Pandey,NAP,619,10,196919,0.31,141451,71.84,1.79,GEN
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,8,Santosh,BHAPRAP,469,11,196919,0.24,141601,71.91,1.79,
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,6,Vajid,AJPI,424,12,196919,0.22,141646,71.93,1.79,
GONDA,AVADH,TARABGANJ,Kaiserganj,2019,299,57,GEN,3,Dhananjay Sharma,PSPL,399,13,196919,0.2,141671,71.95,1.79,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,7,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,BJP,110536,1,176312,62.69,-58588,-33.23,2.08,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,2,VINOD KUMAR ALIAS PANDIT SINGH,SP,51948,2,176312,29.46,58588,33.23,2.08,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,8,SMT KRISHNA PATEL,INC,4351,3,176312,2.47,106185,60.22,2.08,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,1,None of the Above,NOTA,2028,4,176312,1.15,108508,61.54,2.08,
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,12,MAHESH SINGH,IND,1129,5,176312,0.64,109407,62.05,2.08,
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,3,DHANI RAM CHAUDHRI,RJBP,779,6,176312,0.44,109757,62.25,2.08,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,10,NARENDRA SINGH,IND,776,7,176312,0.44,109760,62.25,2.08,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,13,ASMAN DATT MISHRA,BHAPRAP,706,8,176312,0.4,109830,62.29,2.08,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,15,RADHEY SHYAM ALIAS PAPPU RAJBHAR,SBSP,676,9,176312,0.38,109860,62.31,2.08,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,9,VINOD KUMAR SINGH,IND,615,10,176312,0.35,109921,62.34,2.08,
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,16,MUBARAK ALI,AIFB,562,11,176312,0.32,109974,62.37,2.08,
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,5,"QUTUBUDDIN KHAN """"""""DIMOND""""""""",PSPL,552,12,176312,0.31,109984,62.38,2.08,GEN
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,14,MO. ARBI,IND,529,13,176312,0.3,110007,62.39,2.08,
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,4,HAFIZ ALI,PECP,437,14,176312,0.25,110099,62.44,2.08,
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,11,PEER ALI KHAN,KMSP,393,15,176312,0.22,110143,62.47,2.08,
GONDA,AVADH,MANKAPUR,Gonda,2019,300,59,SC,6,MOHD. JAVED ANSARI,VMSKP,295,16,176312,0.17,110241,62.52,2.08,
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,7,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,BJP,93067,1,172866,53.84,-28256,-16.35,2.33,GEN
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,2,VINOD KUMAR ALIAS PANDIT SINGH,SP,64811,2,172866,37.49,28256,16.35,2.33,GEN
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,8,SMT KRISHNA PATEL,INC,5693,3,172866,3.29,87374,50.55,2.33,GEN
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,1,None of the Above,NOTA,1470,4,172866,0.85,91597,52.99,2.33,
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,12,MAHESH SINGH,IND,1168,5,172866,0.68,91899,53.16,2.33,
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,15,RADHEY SHYAM ALIAS PAPPU RAJBHAR,SBSP,1081,6,172866,0.63,91986,53.21,2.33,GEN
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,3,DHANI RAM CHAUDHRI,RJBP,743,7,172866,0.43,92324,53.41,2.33,GEN
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,13,ASMAN DATT MISHRA,BHAPRAP,742,8,172866,0.43,92325,53.41,2.33,GEN
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,10,NARENDRA SINGH,IND,672,9,172866,0.39,92395,53.45,2.33,GEN
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,16,MUBARAK ALI,AIFB,644,10,172866,0.37,92423,53.47,2.33,
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,5,"QUTUBUDDIN KHAN """"""""DIMOND""""""""",PSPL,627,11,172866,0.36,92440,53.48,2.33,GEN
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,9,VINOD KUMAR SINGH,IND,525,12,172866,0.3,92542,53.54,2.33,
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,14,MO. ARBI,IND,502,13,172866,0.29,92565,53.55,2.33,
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,4,HAFIZ ALI,PECP,427,14,172866,0.25,92640,53.59,2.33,
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,11,PEER ALI KHAN,KMSP,397,15,172866,0.23,92670,53.61,2.33,
GONDA,AVADH,GAURA,Gonda,2019,301,59,GEN,6,MOHD. JAVED ANSARI,VMSKP,297,16,172866,0.17,92770,53.67,2.33,
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,9,JAGDAMBIKA PAL,BJP,95582,1,186743,51.18,-27600,-14.78,2.5,GEN
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,2,AFTAB ALAM,BSP,67982,2,186743,36.4,27600,14.78,2.5,GEN
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,10,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,INC,13269,3,186743,7.11,82313,44.07,2.5,GEN
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,1,None of the Above,NOTA,2606,4,186743,1.4,92976,49.78,2.5,
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,3,ARJUN SINGH LODHI,BMUP,1711,5,186743,0.92,93871,50.26,2.5,
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,7,MOHAMMAD IRFAN,PECP,1182,6,186743,0.63,94400,50.55,2.5,
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,8,SANJAY KUMAR CHAUHAN,NEP,1141,7,186743,0.61,94441,50.57,2.5,
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,6,KESHAV RAJBHAR,SBSP,1020,8,186743,0.55,94562,50.63,2.5,
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,4,BRIJESH KUMAR,JKiP,905,9,186743,0.48,94677,50.7,2.5,
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,11,SHARWAN KUMAR,IND,870,10,186743,0.47,94712,50.71,2.5,
SIDDHARTH NAGAR,Purvanchal,SHOHRATGARH,Domariyaganj,2019,302,60,GEN,5,KESHARI NANDAN,SDU,475,11,186743,0.25,95107,50.93,2.5,
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,9,JAGDAMBIKA PAL,BJP,131032,1,245521,53.37,-37636,-15.33,2.38,GEN
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,2,AFTAB ALAM,BSP,93396,2,245521,38.04,37636,15.33,2.38,GEN
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,10,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,INC,10556,3,245521,4.3,120476,49.07,2.38,GEN
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,1,None of the Above,NOTA,3062,4,245521,1.25,127970,52.12,2.38,
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,3,ARJUN SINGH LODHI,BMUP,2110,5,245521,0.86,128922,52.51,2.38,
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,7,MOHAMMAD IRFAN,PECP,1146,6,245521,0.47,129886,52.9,2.38,
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,8,SANJAY KUMAR CHAUHAN,NEP,1076,7,245521,0.44,129956,52.93,2.38,
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,11,SHARWAN KUMAR,IND,868,8,245521,0.35,130164,53.02,2.38,
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,4,BRIJESH KUMAR,JKiP,856,9,245521,0.35,130176,53.02,2.38,
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,5,KESHARI NANDAN,SDU,781,10,245521,0.32,130251,53.05,2.38,
SIDDHARTH NAGAR,Purvanchal,KAPILVASTU,Domariyaganj,2019,303,60,SC,6,KESHAV RAJBHAR,SBSP,638,11,245521,0.26,130394,53.11,2.38,
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,9,JAGDAMBIKA PAL,BJP,100582,1,192933,52.13,-26633,-13.8,2.38,GEN
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,2,AFTAB ALAM,BSP,73949,2,192933,38.33,26633,13.8,2.38,GEN
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,10,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,INC,8548,3,192933,4.43,92034,47.7,2.38,GEN
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,1,None of the Above,NOTA,2307,4,192933,1.2,98275,50.93,2.38,
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,3,ARJUN SINGH LODHI,BMUP,1751,5,192933,0.91,98831,51.22,2.38,
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,6,KESHAV RAJBHAR,SBSP,1094,6,192933,0.57,99488,51.56,2.38,
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,5,KESHARI NANDAN,SDU,1072,7,192933,0.56,99510,51.57,2.38,
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,7,MOHAMMAD IRFAN,PECP,1053,8,192933,0.55,99529,51.58,2.38,
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,8,SANJAY KUMAR CHAUHAN,NEP,1000,9,192933,0.52,99582,51.61,2.38,
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,4,BRIJESH KUMAR,JKiP,847,10,192933,0.44,99735,51.69,2.38,
SIDDHARTH NAGAR,Purvanchal,BANSI,Domariyaganj,2019,304,60,GEN,11,SHARWAN KUMAR,IND,730,11,192933,0.38,99852,51.75,2.38,
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,9,JAGDAMBIKA PAL,BJP,75718,1,160838,47.08,-14774,-9.19,2.7,GEN
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,2,AFTAB ALAM,BSP,60944,2,160838,37.89,14774,9.19,2.7,GEN
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,10,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,INC,17068,3,160838,10.61,58650,36.47,2.7,GEN
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,1,None of the Above,NOTA,1870,4,160838,1.16,73848,45.92,2.7,
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,3,ARJUN SINGH LODHI,BMUP,1315,5,160838,0.82,74403,46.26,2.7,
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,7,MOHAMMAD IRFAN,PECP,1020,6,160838,0.63,74698,46.45,2.7,
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,8,SANJAY KUMAR CHAUHAN,NEP,832,7,160838,0.52,74886,46.56,2.7,
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,4,BRIJESH KUMAR,JKiP,689,8,160838,0.43,75029,46.65,2.7,
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,11,SHARWAN KUMAR,IND,631,9,160838,0.39,75087,46.69,2.7,
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,6,KESHAV RAJBHAR,SBSP,383,10,160838,0.24,75335,46.84,2.7,
SIDDHARTH NAGAR,Purvanchal,ITWA,Domariyaganj,2019,305,60,GEN,5,KESHARI NANDAN,SDU,368,11,160838,0.23,75350,46.85,2.7,
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,2,AFTAB ALAM,BSP,90630,1,199080,45.52,-1399,-0.7,2.44,GEN
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,9,JAGDAMBIKA PAL,BJP,89231,2,199080,44.82,1399,0.7,2.44,GEN
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,10,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,INC,11097,3,199080,5.57,79533,39.95,2.44,GEN
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,1,None of the Above,NOTA,1909,4,199080,0.96,88721,44.56,2.44,
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,3,ARJUN SINGH LODHI,BMUP,1378,5,199080,0.69,89252,44.83,2.44,
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,7,MOHAMMAD IRFAN,PECP,1364,6,199080,0.69,89266,44.83,2.44,
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,8,SANJAY KUMAR CHAUHAN,NEP,980,7,199080,0.49,89650,45.03,2.44,
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,4,BRIJESH KUMAR,JKiP,800,8,199080,0.4,89830,45.12,2.44,
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,6,KESHAV RAJBHAR,SBSP,674,9,199080,0.34,89956,45.18,2.44,
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,11,SHARWAN KUMAR,IND,647,10,199080,0.32,89983,45.2,2.44,
SIDDHARTH NAGAR,AVADH,DOMARIAGANJ,Domariyaganj,2019,306,60,GEN,5,KESHARI NANDAN,SDU,370,11,199080,0.19,90260,45.33,2.44,
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,6,HARISH CHANDRA ALIAS HARISH DWIVEDI,BJP,108319,1,209940,51.6,-42604,-20.3,2.63,GEN
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,5,RAM PRASAD CHAUDHARY,BSP,65715,2,209940,31.3,42604,20.3,2.63,GEN
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,3,RAJ KISHOR SINGH,INC,24767,3,209940,11.8,83552,39.8,2.63,GEN
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,1,None of the Above,NOTA,2110,4,209940,1.01,106209,50.59,2.63,
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,8,PANKAJ DUBEY,LOGAP,1751,5,209940,0.83,106568,50.77,2.63,GEN
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,4,VINOD KUMAR RAJBHAR,SBSP,1629,6,209940,0.78,106690,50.82,2.63,GEN
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,7,RANGI LAL YADAV,IND,1403,7,209940,0.67,106916,50.93,2.63,GEN
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,12,BHAGWANDAS,IND,1200,8,209940,0.57,107119,51.03,2.63,
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,2,CHANDRA MANI PANDEY,IND,882,9,209940,0.42,107437,51.18,2.63,GEN
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,10,RAM PRASAD CHAURASIYA,JKiP,845,10,209940,0.4,107474,51.2,2.63,
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,9,ROHIT KUMAR PATHAK,HND,746,11,209940,0.36,107573,51.24,2.63,
BASTI,Purvanchal,HARRAIYA,Basti,2019,307,61,GEN,11,PRAMOD SHUKLA,RAPI,573,12,209940,0.27,107746,51.33,2.63,
BASTI,Purvanchal,CAPTAINGANJ,Basti,2019,308,61,GEN,5,RAM PRASAD CHAUDHARY,BSP,93866,1,202158,46.43,-10948,-5.41,2.5,GEN
BASTI,Purvanchal,CAPTAINGANJ,Basti,2019,308,61,GEN,6,HARISH CHANDRA ALIAS HARISH DWIVEDI,BJP,82918,2,202158,41.02,10948,5.41,2.5,GEN
BASTI,Purvanchal,CAPTAINGANJ,Basti,2019,308,61,GEN,3,RAJ KISHOR SINGH,INC,14525,3,202158,7.18,79341,39.25,2.5,GEN
BASTI,Purvanchal,CAPTAINGANJ,Basti,2019,308,61,GEN,4,VINOD KUMAR RAJBHAR,SBSP,2042,4,202158,1.01,91824,45.42,2.5,GEN
